pos_x,vel_posicao,acel_linear,vel_rotacao,jitter_mira,mirando
13764.7,7.029224708317106,0.36514187569881074,0.004895278184928742,0.10596859177816764,0
13770.3,6.767569726273839,-0.2616549820432672,0.10811334316172694,0.1032180649767982,0
13776.1,6.723094525590322,-0.04447520068351718,9.651790149689532e-05,0.10801682526023004,0
13778.7,2.6925824035673194,-4.030512122023003,0.0,9.651790149689532e-05,0
13781.1,3.2557641192201645,0.5631817156528451,0.7871765879110217,0.7871765879110217,0
13783.1,2.002498439450097,-1.2532656797700676,1.7734000573189614,0.9862234694079397,0
13784.3,3.4176014981273104,1.4151030586772135,0.7889569283912887,0.9844431289276727,0
13786.6,4.441846462902505,1.0242449647751943,0.11919497197436196,0.6697619564169268,0
13789.7,6.488451279004147,2.0466048161016426,0.024246253006380947,0.09494871896798102,0
13790.8,2.1095023109715187,-4.378948968032629,0.03333159428544186,0.00908534127906091,0
13791.8,1.8867962264116291,-0.2227060845598896,0.14199892838361294,0.10866733409817109,0
13794.4,3.2802438933716336,1.3934476669600044,0.33403429729414286,0.1920353689105299,0
13795.3,2.751363298439746,-0.5288805949318878,0.2545534516161601,0.07948084567798275,0
13795.3,0.0,-2.751363298439746,0.0,0.2545534516161601,0
13795.3,0.0,0.0,0.0,0.0,0
13795.0,0.9486832980499386,0.9486832980499386,0.6179014596027078,0.6179014596027078,0
13793.7,2.6419689627251732,1.6932856646752348,2.363655404032865,1.7457539444301573,0
13790.8,3.580502757993956,0.9385337952687829,0.11400762635382344,2.2496477776790416,0
13791.6,3.883297567790813,0.3027948097968567,1.34782984230157,1.2338222159477465,0
13795.3,4.0311288741484175,0.14783130635760466,0.055091140748632306,1.2927387015529377,0
13798.3,3.905124837953327,-0.12600403619509049,0.6231292561762471,0.5680381154276148,0
13799.0,4.850773134253346,0.9456482963000195,0.5756415140422162,0.04748774213403095,0
13798.9,6.7007462271011144,1.849973092847768,0.00027754504855836965,0.5753639689936578,0
13797.8,6.6910387833266665,-0.009707443774447988,0.2797224439581554,0.279444898909597,0
13800.1,3.3970575502933444,-3.293981233033322,1.018310417142316,0.7385879731841607,0
13805.3,5.905929224092916,2.5088716737995718,1.644295169203532,0.6259847520612158,0
13803.3,4.3829214001619015,-1.5230078239310147,0.027733197231769147,1.6165619719717628,0
13803.2,0.4123105625610602,-3.9706108376008413,0.0,0.027733197231769147,0
13803.2,0.0,-0.4123105625610602,0.0,0.0,0
13803.1,0.14142135623782398,0.14142135623782398,0.5727404994242992,0.5727404994242992,0
13804.3,2.5942243542134196,2.4528029979755956,2.4734225672140293,1.90068206778973,0
13807.2,3.3120990323372888,0.7178746781238692,1.416010071708297,1.0574124955057322,0
13807.8,1.6155494421398107,-1.696549590197478,0.1664312633881313,1.2495788083201658,0
13810.9,3.125699921617871,1.5101504794780602,0.012747970079021176,0.15368329330911012,0
13814.6,4.205948168963258,1.080248247345387,0.0,0.012747970079021176,0
13818.2,3.8626415831664596,-0.3433065857967983,1.6541630932895268,1.6541630932895268,0
13820.6,3.7643060449446315,-0.09833553822182806,0.33268419378251374,1.321478899507013,0
13820.7,5.700877125494605,1.9365710805499736,3.0996725532937697e-06,0.33268109410996044,0
13818.8,6.389053137986095,0.68817601249149,0.6568675127800726,0.6568644131075193,0
13813.6,6.684309986826969,0.2952568488408742,0.08133632104172539,0.5755311917383472,0
13807.7,6.664833081179655,-0.019476905647314524,0.7111750061153911,0.6298386850736657,0
13809.0,4.684015371451945,-1.9808177097277095,0.599535898075926,0.11163910803946508,0
13809.2,4.60434577328893,-0.07966959816301511,1.6741235533087273,1.0745876552328013,0
13812.4,5.6859475903317875,1.0816018170428574,0.44462259504899015,1.2295009582597372,0
13815.3,2.961418578991887,-2.7245290113399006,0.21459774732352965,0.2300248477254605,0
13818.7,3.8470768123360655,0.8856582333441785,0.1885013911523448,0.02609635617118486,0
13822.9,4.317406628983519,0.4703298166474532,0.448173197236184,0.2596718060838392,0
13824.0,2.195449840009882,-2.1219567889736366,1.3953842463000359,0.9472110490638519,0
13823.9,1.204159457879985,-0.9912903821298971,0.11238000664135066,1.2830042396586852,0
